SKU,Name,Description,Available_On,Discontinue_On,master_price,shipping_category,meta_title,meta_description,old_product_id,old_product_url,products_stores,product_properties,taxons,images,variants,variant_sku,variant_price,variant_weight
NF-3411/ORG,Organic Gum Arabic (Acacia) Liquid Solution,,01/06/2022,,18.51,Default,Organic Gum Arabic (Acacia) Liquid Solution,Organic Gum Arabic (Acacia) Liquid Solution  Natures Flavors  The finest organic and Natural ingredients. Buy Organic Gum Arabic (Acacia) Solution online today.,63842,http://www.naturesflavors.com/organic-ingredients/63842-organic-gum-arabic-acacia-liquid-solution.html,Nature's Flavors,,PRODUCTS:-1>Baking Ingredients:7>Organic Ingredients:103|PRODUCTS:-1>Baking Ingredients:7,migration/images/products/organic-gum-arabic-acacia-liquid-solution.jpg,"Choose your option:2 oz.,8 oz.,32 oz.,1 gal.,5 gal.",NF-3411/ORG-2oz|NF-3411/ORG-8oz|NF-3411/ORG-32oz|NF-3411/ORG-1gal|NF-3411/ORG-5gal,18.51|25.12|35.70|52.90|258.50,0.68|1.60|3.25|11.10|55.60
NF-OPO,Organic Palm Oil (Refined),"<p>We at Nature's Flavors are fond of our Nature's Flavors Organic Palm Oil, which is not only healthy and packed with health benefits, but also bursting with delicious flavors!! Nature's Flavors Organic Palm Oil does NOT contain cholesterol, this makes it a possible candidate for people with high blood pressure. Derived from the fruit of the oil palm Elaeis guineensis (native to Central and South America), palm oil has remained the cooking oil of choice for people in Africa, Southeast Asia, and Brazil. Nature's Flavors Organic Palm Oil is bursting to the brim with Vitamin E and Palmitic Acid, which is essential for normal cell membrane function. Palmitic Acid is even added to milk to increase its vitamin A concentration and serves as a potent antioxidant.Studies have indicated that consumption of palm oil reduces blood cholesterol when compared to sources of saturated fats like coconut oil, dairy and animal fats. With all the health benefits inherent in Nature's Flavors Organic Palm Oil, do not hesitate to make the switch now....your heart will thank you for it later!!!</p>",01/06/2022,,7.93,Default,Organic Palm Oil (Refined),Organic Palm Oil (Refined)  Natures Flavors  The finest organic and Natural ingredients. Buy Organic Palm Oil (Refined) online today.,63847,http://www.naturesflavors.com/organic-cooking-oils/63847-organic-palm-oil-refined.html,Nature's Flavors,,PRODUCTS:-1>Baking Ingredients:7>Cooking Oils:21>Organic Cooking Oils:293|PRODUCTS:-1>Baking Ingredients:7>Cooking Oils:21|PRODUCTS:-1>Baking Ingredients:7,migration/images/products/organic-palm-oil-refined.jpg,"Choose your option:1 lb.,1 gal.,5 gal.",NF-OPO-1lb|NF-OPO-1Gal|NF-OPO-5Gal,7.93|46.28|198.37,1.60|12.00|60.00
NF-5608/ORG,Organic Powdered Sugar,"<p>Recipes:<br/>
<a href=""https://blog.naturesflavors.com/homemade-butterbeer-recipe/"">Homemade Butterbeer Recipe</a><br/>
<a href=""https://blog.naturesflavors.com/tres-leches-cake-butter-rum-frosting/"">Tres Leches Cake &amp; Butter Rum Frosting</a><br/>
<a href=""https://blog.naturesflavors.com/horchata-mousse/"">Horchata Mousse Recipe</a><br/>
<a href=""https://blog.naturesflavors.com/vegan-apple-spice-cake-with-rum-buttercream/"">Vegan Apple Spice Cake with Rum Buttercream</a></p>",01/06/2022,,6.54,Default,Organic Powdered Sugar,Organic Powdered Sugar  Natures Flavors  The finest organic and Natural ingredients. Buy Organic Powdered Sugar online today.,63853,http://www.naturesflavors.com/organic-ingredients/63853-organic-powdered-sugar.html,Nature's Flavors,,PRODUCTS:-1>Baking Ingredients:7>Organic Ingredients:103|PRODUCTS:-1>Baking Ingredients:7,migration/images/products/organic-powdered-sugar.jpg,"Choose your option:1 lb.,5 lb.,25 lb.,10 lb.",NF-5608/ORG-1lb|NF-5608/ORG-5lb|NF-5608/ORG-25lb|NF-5608/ORG-10lb,6.54|32.39|157.37|64.13,1.60|7.00|32.00|13.00
NF-OSMO,Organic Sesame Oil,"<p>Our sesame oil is pressed from nutrient-dense sesame seeds, which are exceptionally rich in iron, magnesium, copper, calcium, manganese, and vitamins B and E. With all these benefits packed into a convenient bottle, it is no wonder that sesame oil is one of the earliest known crop-based oil, retaining its extreme popularity for hundreds of years in all parts of Asia. Sesame is native to sub-Saharan Africa, being heavily cultivated during the Indus valley civilization. The benefits of consuming sesame oil are well-known in many Asian cultures-for instance, did you know that In Tamil literature and medicine, sesame oil has been mentioned as the ""very good and healthy oil"", whereas in the Far East, sesame oil is heavily used to prepare meals for women during postpartum confinement. At Nature's Flavors, we are very happy that this wonderful sesame oil is now available in America. Much research has been done on sesame oil, showing that it possesses antibacterial, antioxidant and anti-inflammatory properties. There is a study that indicates that sesame oil may play a role in inhibiting the growth of malignant melanomas, and taken regularly, may help in maintaining the balance between good cholesterol (HDL) and bad cholesterol (LDL). This could be attributed to the high prevalence of phytosterols (sterols naturally found in plants) in sesame oil. There is even an experiment done where students who rinsed their mouths with sesame oil showed an 85% reduction in the bacteria that causes gingivitis. Women of ancient Babylon would eat halva, a mixture of sesame oil, honey and sesame seeds to prolong youth and beauty, while Roman soldiers ate the same thing, believing it gave them strength and energy. Indians believe that sesame oil restores moisture to the skin, keeping it soft, flexible and young looking. No description of sesame oil would be complete without mention of sesamin, which is a lignan named after the sesame plant. Sesamin has been used as a dietary fat-reduction supplement and contains significant antioxidant and anticancer properties. Sesamin combined with poly-unsaturated fats found in sesame oil make it potentially very effective for controlling blood pressure and cholesterol levels. So what are you waiting for? Go ahead and try our Nature's Flavors Sesame Oil right now, for you will NOT regret it!!</p>",01/06/2022,,14.55,Default,Organic Sesame Oil,Organic Sesame Oil  Natures Flavors  The finest organic and Natural ingredients. Buy Organic Sesame Oil online today.,63858,http://www.naturesflavors.com/organic-cooking-oils/63858-organic-sesame-oil.html,Nature's Flavors,,PRODUCTS:-1>Baking Ingredients:7>Cooking Oils:21>Organic Cooking Oils:293|PRODUCTS:-1>Baking Ingredients:7>Cooking Oils:21|PRODUCTS:-1>Baking Ingredients:7,migration/images/products/organic-sesame-oil.jpg,"Choose your option:1 lb.,32 oz.,1 gal.,5 gal.",NF-OSMO-1lb|NF-OSMO-32oz|NF-OSMO-1Gal,14.55|22.42|55.55|264.50,1.60|4.50|12.00|60.00
NF-4881/ORG,Organic Soy Milk Powder,"<p>You can also blend it with one or more of our many powder flavors to make your own exotic flavored coffee drinks or other great beverages. Add it to smoothies for a rich, creamy texture. This non-dairy creamer is 100% soy-based extracted from soybeans and spray dried to a powder form. It contains no preservatives. This product is Vegan and Kosher.</p>",01/06/2022,,6.95,Default,Organic Soy Milk Powder,"Organic Soy Milk Powder (Vegan, Gluten-Free, Kosher)  Natures Flavors  The finest organic and Natural ingredients. Buy Organic Soy Milk Powder (Vegan, Gluten-Free, Kosher) online today.",63864,http://www.naturesflavors.com/organic-ingredients/63864-organic-soy-milk-powder-vegan-gluten-free-kosher.html,Nature's Flavors,,PRODUCTS:-1>Baking Ingredients:7>Organic Ingredients:103|PRODUCTS:-1>Baking Ingredients:7,migration/images/products/organic-soy-milk-powder-vegan-gluten-free-kosher.jpg,"Choose your option:10 oz.,5 lb.,10 lb.,100 lb.",NF-4881/ORG-1lb|NF-4881/ORG-5lb|NF-4881/ORG-10lb|NF-4881/ORG-100lb,6.95|52.84|104.48|793.51,1.00|7.00|12.00|110.00
NF-5471/ORG,Organic Tapioca Syrup,,01/06/2022,,18.32,Default,Organic Tapioca Syrup,Organic Tapioca Syrup (Vegan)  Natures Flavors  The finest organic and Natural ingredients. Buy Organic Tapioca Syrup (Vegan) online today.,63869,http://www.naturesflavors.com/organic-ingredients/63869-organic-tapioca-syrup-vegan.html,Nature's Flavors,,PRODUCTS:-1>Baking Ingredients:7>Organic Ingredients:103|PRODUCTS:-1>Baking Ingredients:7,migration/images/products/organic-tapioca-syrup-vegan.jpg,"Choose your option:32 oz.,1 gal.,5 gal.,54 gal.",NF-5471/ORG-32oz|NF-5471/ORG-1Gal|NF-5471/ORG-5Gal|NF-5471ORG-54Gal,18.32|59.38|294.40|1661.17,4.50|12.00|60.00|640.00
NF-OCO,"Organic Virgin Coconut Oil (Cold Pressed, Low Heat Treated)",,01/06/2022,,7.93,Default,"Organic Virgin Coconut Oil (Cold Pressed, Low Heat Treated)","Organic Virgin Coconut Oil (Cold Pressed, Low Heat Treated)  Natures Flavors  The finest organic and Natural ingredients. Buy Organic Virgin Coconut Oil (Cold Pressed, Low Heat Treated) online today.",63873,http://www.naturesflavors.com/organic-cooking-oils/63873-organic-virgin-coconut-oil-cold-pressed-low-heat-treated.html,Nature's Flavors,,PRODUCTS:-1>Baking Ingredients:7>Cooking Oils:21>Organic Cooking Oils:293|PRODUCTS:-1>Baking Ingredients:7>Cooking Oils:21|PRODUCTS:-1>Baking Ingredients:7,migration/images/products/organic-virgin-coconut-oil-cold-pressed-low-heat-treated.jpg,"Choose your option:1 lb.,32 oz.,1 gal.,5 gal.",NF-OCO-1lb|NF-OCO-32oz|NF-OCO-1Gal|NF-OCO-5Gal,7.93|26.43|46.28|198.37,1.60|4.50|12.00|60.00
NF-8512/ORG,Organic White Chocolate coating made with Palm Oil (does not contain any coconut oil),,01/06/2022,,13.22,Default,Organic White Chocolate coating made with Palm Oil,Organic White Chocolate coating made with Palm Oil (does not contain any coconut oil)  Natures Flavors  The finest organic and Natural ingredients. Buy Organic White Chocolate coating made with Palm Oil (does not contain any coconut oil) online today.,63878,http://www.naturesflavors.com/organic-ingredients/63878-organic-white-chocolate-coating-made-with-palm-oil-does-not-contain-any-coconut-oil.html,Nature's Flavors,,PRODUCTS:-1>Baking Ingredients:7>Organic Ingredients:103|PRODUCTS:-1>Baking Ingredients:7,migration/images/products/organic-white-chocolate-coating-made-with-palm-oil-does-not-contain-any-coconut-oil.jpg,"Choose your option:1 lb.,5 lb.,25 lb.",NF-8512/ORG-1lb|NF-8512/ORG-5lb|NF-8512/ORG-25lb,13.22|64.52|309.50,1.60|7.00|32.00
NF-5550/ORG,Organic White Rice Syrup,"<p>What is Organic White Rice Syrup? It&rsquo;s a healthy, flavorful, and allergen-free alternative to different sweeteners and can make a delightful substitution for sugar, agave, honey, maple syrup, and more. Created from organic white rice, use Organic White Rice Syrup anywhere you would use regular sugar. Great for baking, beverages, desserts, coffee & tea, and more, Nature&rsquo;s Flavors shares with you the bounty of this delicious natural ingredient. Rice singlehandedly remains the most important grain throughout the world, transcending cultures worldwide as a main source of sustenance and nutrition. In order to prolong the shelf life, organic white rice has its husk, bran, and germ removed. After milling, the rice is polished, giving it its shiny, white characteristic. White rice is then fermented, strained, and filtered to obtain the perfect consistency found in Nature's Flavors Organic White Rice Syrup. <br /><br /><br />RM1017</p>",01/06/2022,,18.35,Default,Organic White Rice Syrup,"Organic White Rice Syrup (Vegan, Kosher, Natural Sweetener)  Natures Flavors  The finest organic and Natural ingredients. Buy Organic White Rice Syrup (Vegan, Kosher, Natural Sweetener) online today.",63882,http://www.naturesflavors.com/organic-ingredients/63882-organic-white-rice-syrup-vegan-kosher-natural-sweetener.html,Nature's Flavors,,PRODUCTS:-1>Baking Ingredients:7>Organic Ingredients:103|PRODUCTS:-1>Baking Ingredients:7>Sweeteners:51|PRODUCTS:-1>Baking Ingredients:7>Gluten-Free Baking:4>Gluten-Free Ingredients:18>Sweeteners:107|PRODUCTS:-1>Baking Ingredients:7|PRODUCTS:-1>More Products:8>Diet:11,migration/images/products/organic-white-rice-syrup-vegan-kosher-natural-sweetener.jpg,"Choose your option:32 oz.,1 gal.",NF-5550/ORG-32oz|NF-5550/ORG-1Gal,18.35|65.57,4.50|12.00
NF-8765/ORG,"SweetenFX Sugar Free Powder For Beverages, Organic","<p>Recipes:<br/>
<a href=""https://blog.naturesflavors.com/no-bake-blueberry-cheesecake/"">No-bake Blueberry Cheesecake</a><br/>
<a href=""https://blog.naturesflavors.com/pumpkin-mousse/"">Pumpkin Mousse</a><br/>
<a href=""https://blog.naturesflavors.com/vegan-chocolate-kahlua-donuts/"">Vegan Chocolate Kahlua Donuts</a><br/>
<a href=""https://blog.naturesflavors.com/easy-mini-apple-pie/"">Easy Mini Apple Pie</a><br/>
<a href=""https://blog.naturesflavors.com/tres-leches-cake-butter-rum-frosting/"">Tres Leches Cake &amp; Butter Rum Frosting</a><br/>
<a href=""https://blog.naturesflavors.com/banana-rum-chocolate-chip-muffins/"">Banana Rum Chocolate Chip Muffins</a></p>",01/06/2022,,19.24,Default,SweetenFX Powder Organic For Beverages,SweetenFXâ„¢ Powder Organic For Beverages  Natures Flavors  The finest organic and Natural ingredients. Buy SweetenFXâ„¢ Powder Organic For Beverages online today.,63886,http://www.naturesflavors.com/sweeteners/63886-sweetenfxa-powder-organic-for-beverages.html,Nature's Flavors,,PRODUCTS:-1>Baking Ingredients:7>Sweeteners:51|PRODUCTS:-1>More Products:8>Diet:11|PRODUCTS:-1>Baking Ingredients:7,migration/images/products/sweetenfxa-powder-organic-for-beverages.jpg,"Choose your option:1 lb.,5 lb.,3 lb.,1/2 lb.",NF-8765/ORG-1lb|NF-8765/ORG-5lb|NF-8765/ORG-3lb|NF-8765/ORG-1/2lb,19.24|94.90|57.21|12.24,1.20|6.60|5.60|0.60
NF-aga,Agar-Agar (Gelatin Substitute),"<p>Recipes:<br/><a href=""https://blog.naturesflavors.com/horchata-mousse/"">Horchata Mousse Recipe</a></p>",01/06/2022,,62.16,Default,Agar-Agar,"Agar-Agar (Kosher, Vegan, Gluten Free Gelatin substitute).  Natures Flavors  The finest organic and Natural ingredients. Buy Agar-Agar (Kosher, Vegan, Gluten Free Gelatin substitute). online today.",63891,http://www.naturesflavors.com/natural-ingredients/63891-agar-agar-kosher-vegan-gluten-free-gelatin-substitute.html,Nature's Flavors,,PRODUCTS:-1>Baking Ingredients:7>Natural Ingredients:104|PRODUCTS:-1>Baking Ingredients:7>Food Ingredients:48>Natural Food Ingredients:183|PRODUCTS:-1>Baking Ingredients:7,migration/images/products/agar-agar-kosher-vegan-gluten-free-gelatin-substitute.jpg,"Choose your option:1 lb.,5 lb.,10 lb.",NF-8765/ORG-1lb|NF-aga-5lb|NF-8765/ORG-10lb,62.16|304.18|595.13,1.60|7.00|13.00
NF-5194/NAT,Anti-Foaming Agent,,01/06/2022,,14,Default,Anti-Foaming Agent,Anti-Foaming Agent  Natures Flavors  The finest organic and Natural ingredients. Buy Anti-Foaming Agent online today.,63897,http://www.naturesflavors.com/natural-ingredients/63897-anti-foaming-agent.html,Nature's Flavors,,PRODUCTS:-1>Baking Ingredients:7>Natural Ingredients:104|PRODUCTS:-1>Baking Ingredients:7>Food Ingredients:48>Natural Food Ingredients:183|PRODUCTS:-1>Baking Ingredients:7,migration/images/products/anti-foaming-agent.jpg,"Choose your option:2 oz.,8 oz.,1 gal.",NF-5194/NAT-2oz|NF-5194/NAT-8oz|NF-5194/NAT-1gal,14.00|21.16|95.00,1.38|3.00|11.00
NF-5175/NAT,Ascorbic Acid (Vitamin C),<p>Be careful when adding Assorbic Acid to products that use our Natural or Organic Food Colors.&nbsp;It tends to&nbsp;turn them&nbsp;a brown color.</p>,01/06/2022,,19.84,Default,Ascorbic Acid (Vitamin C),"Ascorbic Acid (Vitamin C) (Kosher, Gluten Free, Vegan, 100% Pure)  Natures Flavors  The finest organic and Natural ingredients. Buy Ascorbic Acid (Vitamin C) (Kosher, Gluten Free, Vegan, 100% Pure) online today.",63903,http://www.naturesflavors.com/natural-ingredients/63903-ascorbic-acid-vitamin-c-kosher-gluten-free-vegan-100-pure.html,Nature's Flavors,,PRODUCTS:-1>Baking Ingredients:7>Natural Ingredients:104|PRODUCTS:-1>Baking Ingredients:7>Food Ingredients:48>Natural Food Ingredients:183|PRODUCTS:-1>Baking Ingredients:7,migration/images/products/ascorbic-acid-vitamin-c-kosher-gluten-free-vegan-100-pure.jpg,"Choose your option:1 lb.,5 lb.",NF-5175/NAT-1lb|NF-5175/NAT-5lb,19.84|92.58,1.60|7.00
NF-5155/NAT,"Citric Acid (100% Pure, Food Grade)","<p>How to:<br>
<a href=""https://blog.naturesflavors.com/pumpkin-spice-bath-bomb/"">Pumpkin Spice Bath Bomb<br>
<a href=""https://blog.naturesflavors.com/natural-coconut-mango-body-wash/"">Natural Coconut Mango Body Wash</p>",01/06/2022,,6.61,Default,Citric Acid,"All natural Citric Acid (Kosher, Gluten Free, Vegan, 100% Pure Food Grade)  Natures Flavors  The finest organic and Natural ingredients. ",63909,http://www.naturesflavors.com/natural-ingredients/63909-citric-acid.html,Nature's Flavors,,PRODUCTS:-1>Baking Ingredients:7>Natural Ingredients:104|PRODUCTS:-1>Baking Ingredients:7>Food Ingredients:48>Natural Food Ingredients:183|PRODUCTS:-1>Baking Ingredients:7,migration/images/products/citric-acid.jpg,"Choose your option:1 lb.,25 lb.,50 lb.,100 lb.",NF-5155/NAT-1lb|NF-5155/NAT-25lb|NF-5155/NAT-50lb|NF-5155/NAT-100lb,6.61|157.04|310.79|614.96,1.60|29.00|56.00|112.00
NF-7978/NAT,Coconut Oil,"<p><strong>Usage:</strong> A carrier oil for oil-soluble flavors and fragrances<br /><br /> <strong>Recipes:</strong><br /> <a href=""https://blog.naturesflavors.com/coconut-oil-cinnamon-hair-mask/"">Coconut Oil + Cinnamon Hair Mask</a><br /> <a href=""https://blog.naturesflavors.com/chocolate-peanut-butter-cookies/"">No-bake Chocolate Peanut Butter Cookies</a><br /> <a href=""https://blog.naturesflavors.com/pumpkin-chocolate-chip-cookie-dough-bites/"">Pumpkin Chocolate Chip Cookie Dough Bites</a><br /> <a href=""https://blog.naturesflavors.com/pumpkin-spice-bath-bomb/"">Pumpkin Spice Bath Bomb</a><br /> <a href=""https://blog.naturesflavors.com/vegan-chocolate-kahlua-donuts/"">Vegan Chocolate Kahlua Donuts</a><br /> <a href=""https://blog.naturesflavors.com/vegan-apple-spice-cake-with-rum-buttercream/"">Vegan Apple Spice Cake with Rum Buttercream</a><br /> <a href=""https://blog.naturesflavors.com/homemade-peanut-butter-dog-treats/"">Homemade Peanut Butter Dog Treats</a> <br /><br /> <strong>How To:</strong><br /> <a href=""https://blog.naturesflavors.com/diy-marshmallow-lip-scrub/"">DIY Marshmallow Lip Scrub</a><br /> <a href=""https://blog.naturesflavors.com/natural-coconut-mango-body-wash/"">Natural Coconut Mango Body Wash</a><br /> <a href=""https://blog.naturesflavors.com/all-organic-banana-face-mask/"">All Organic Banana Face Mask</a></p>",01/06/2022,,7.62,Default,Coconut Oil | All Natural |Natures Flavors,"Our Coconut Oil uses only the finest all natural ingredients and is kosher, vegan, and gluten free. ",63917,http://www.naturesflavors.com/natural-cooking-oils/63917-coconut-oil.html,Nature's Flavors,,PRODUCTS:-1>Baking Ingredients:7>Cooking Oils:21>Natural Cooking Oils:294|PRODUCTS:-1>Baking Ingredients:7>Cooking Oils:21|PRODUCTS:-1>Fragrances:260>Essential Oils:264>Carrier Oils:201|PRODUCTS:-1>Baking Ingredients:7,migration/images/products/coconut-oil.jpg,"Choose your option:8 oz.,32 oz.,1 gal.",NF-7978/NAT-8oz|NF-7978/NAT-32oz|NF-7978/NAT-1Gal,7.62|17.47|57.91,2.00|3.00|10.00
